Time_ID,Time_Key,Time_Level,Int_Parent_ID,Parent_ID,Time_Desc
1202,WK54,1,1257,BW27,2/12/2016 - 2/18/2016
1203,WK55,1,1258,BW28,2/19/2016 - 2/25/2016
1204,WK56,1,1258,BW28,2/26/2016 - 3/04/2016
1205,WK57,1,1259,BW29,3/05/2016 - 3/11/2016
1206,WK58,1,1259,BW29,3/12/2016 - 3/18/2016
1207,WK59,1,1260,BW30,3/19/2016 - 3/25/2016
1208,WK60,1,1260,BW30,3/26/2016 - 4/01/2016
1209,WK61,1,1261,BW31,4/02/2016 - 4/08/2016
1210,WK62,1,1261,BW31,4/09/2016 - 4/15/2016
1211,WK63,1,1262,BW32,4/16/2016 - 4/22/2016
1212,WK64,1,1262,BW32,4/23/2016 - 4/29/2016
1213,WK65,1,1263,BW33,4/30/2016 - 5/06/2016
1214,WK66,1,1263,BW33,5/07/2016 - 5/13/2016
1215,WK67,1,1264,BW34,5/14/2016 - 5/20/2016
1216,WK68,1,1264,BW34,5/21/2016 - 5/27/2016
1217,WK69,1,1265,BW35,5/28/2016 -6/03/2016
1218,WK70,1,1265,BW35,6/04/2016 - 6/10/2016
1219,WK71,1,1266,BW36,6/11/2016 - 6/17/2016
1220,WK72,1,1266,BW36,6/18/2016 - 6/24/2016
1221,WK73,1,1267,BW37,6/25/2015 - 7/01/2016
1222,WK74,1,1267,BW37,7/02/2016 - 7/08/2016
1223,WK75,1,1268,BW38,7/09/2016 - 7/15/2016
1224,WK76,1,1268,BW38,7/16/2016 - 7/22/2016
1225,WK77,1,1269,BW39,7/23/2016 - 7/29/2016
1226,WK78,1,1269,BW39,7/30/2016 - 8/05/2016
1227,WK79,1,1270,BW40,8/06/2016 - 8/12/2016
1228,WK80,1,1270,BW40,8/13/2016 - 8/19/2016
1229,WK81,1,1271,BW41,8/20/2016 - 8/26/2016
1230,WK82,1,1271,BW41,8/27/2016 - 9/02/2016
1231,BW01,2,,,2/06/2015 - 2/19/2015
1232,BW02,2,,,2/20/2015 - 3/05/2015
1233,BW03,2,,,3/06/2015 - 3/19/2015
1234,BW04,2,,,3/20/2015 - 4/02/2015
1235,BW05,2,,,4/03/2015 - 4/16/2015
1236,BW06,2,,,4/17/2015 - 4/30/2015
1237,BW07,2,,,5/01/2015 - 5/14/2015
1238,BW08,2,,,5/15/2015 - 5/28/2015
1239,BW09,2,,,5/29/2015 - 6/11/2015
1240,BW10,2,,,6/12/2015 - 6/25/2015
1241,BW11,2,,,6/26/2015 - 7/09/2015
1242,BW12,2,,,7/10/2015 - 7/23/2015
1243,BW13,2,,,7/24/2015 - 8/06/2015
1244,BW14,2,,,8/07/2015 - 8/20/2015
1245,BW15,2,,,8/21/2015 - 9/03/2015
1246,BW16,2,,,9/04/2015 - 9/17/2015
1247,BW17,2,,,9/18/2015 - 10/01/2015
1248,BW18,2,,,10/02/2015 - 10/15/2015
1249,BW19,2,,,10/16/2015 - 10/29/2015
1250,BW20,2,,,10/30/2015 - 11/12/2015
1251,BW21,2,,,11/13/2015 - 11/26/2015
1252,BW22,2,,,11/27/2015 - 12/10/2015
1253,BW23,2,,,12/11/2015 - 12/24/2015
1254,BW24,2,,,12/25/2015 - 1/07/2016
1255,BW25,2,,,1/08/2016 - 1/21/2016
1256,BW26,2,,,1/22/2016 - 2/04/2016
1257,BW27,2,,,2/05/2016 - 2/18/2016
1258,BW28,2,,,2/19/2016 - 3/04/2016
1259,BW29,2,,,3/05/2016 - 3/18/2016
1260,BW30,2,,,3/19/2016 - 4/01/2016
1261,BW31,2,,,4/02/2016 - 4/15/2016
1262,BW32,2,,,4/16/2016 - 4/29/2016
1263,BW33,2,,,4/30/2016 - 5/13/2016
1264,BW34,2,,,5/14/2016 - 5/27/2016
1265,BW35,2,,,5/28/2016 - 6/10/2016
1266,BW36,2,,,6/11/2016 - 6/24/2016
1267,BW37,2,,,6/25/2016 - 7/08/2016
1268,BW38,2,,,7/09/2016 - 7/22/2016
1269,BW39,2,,,7/23/2016 - 8/05/2016
1270,BW40,2,,,8/06/2016 - 8/19/2016
1271,BW41,2,,,8/20/2016 - 9/02/2016
1272,M01,3,1292,Q01,15-Feb
1273,M02,3,1292,Q01,15-Mar
1274,M03,3,1292,Q01,15-Apr
1275,M04,3,1292,Q01,15-May
1276,M05,3,1292,Q01,15-Jun
1277,M06,3,1293,Q02,15-Jul
1278,M07,3,1293,Q02,15-Aug
1279,M08,3,1293,Q02,15-Sep
1280,M09,3,1293,Q02,15-Oct
1281,M10,3,1293,Q02,15-Nov
1282,M11,3,1294,Q03,15-Dec
1283,M12,3,1294,Q03,16-Jan
1284,M13,3,1294,Q03,16-Feb
1285,M14,3,1294,Q03,16-Mar
1286,M15,3,1294,Q03,16-Apr
1287,M16,3,1295,Q04,16-May
1288,M17,3,1295,Q04,16-Jun
1289,M18,3,1295,Q04,16-Jul
1290,M19,3,1295,Q04,16-Aug
1291,M20,3,1295,Q04,16-Sep
1292,Q01,4,1296,H01,February - June 2015
1293,Q02,4,1296,H01,July - November 2015
1294,Q03,4,1297,H02,December 2015 - April 2016
1295,Q04,4,1297,H02,May - September 2016
1296,H01,5,1298,Y01,February - November 2015
1297,H02,5,1299,Y02,December 2015 - September 2016
1298,Y01,6,,,2015
1299,Y02,6,,,2016
